ID	MVH_search_im_1	MVH_search_im_2	MVH_search_im_3	MVH_search_im_1_lp	MVH_search_im_2_lp	MVH_search_im_3_lp	MVH_search_im_1_lp_ex	MVH_search_im_2_lp_ex	MVH_search_im_3_lp_ex	MVH_search_im_1_lp_nwords	MVH_search_im_2_lp_nwords	MVH_search_im_3_lp_nwords	im_nwords_min	im_nwords_max	im_nwords_mean	MVH_search_im_1_lp_len	MVH_search_im_2_lp_len	MVH_search_im_3_lp_len	im_len_min	im_len_max	im_len_mean	total	immigrant	buitenlander	gelukszoeker	statushouder	allochtoon	vluchteling	expat	asielzoeker	immigrant_1	buitenlander_1	gelukszoeker_1	statushouder_1	allochtoon_1	vluchteling_1	expat_1	asielzoeker_1	immigrant_3	buitenlander_3	gelukszoeker_3	statushouder_3	allochtoon_3	vluchteling_3	expat_3	asielzoeker_3	base_lft	base_gender	base_opl	base_regio	base_polar	base_intpol	base_voteTK2017	base_voteTK2017_14_TEXT	MVH_att_im_1	MVH_att_im_2	MVH_att_im_3	MVH_att_importance_1	VVD	PVV	CDA	D66	GroenLinks	SP	PvdA	ChristenUnie	PvdD	50Plus	SGP	DENK	FvD	Andere_partij	Blank	I_do_not_know_yet	I_do_not_want_to_say	base_voteInt_18	base_voteInt_14_TEXT	att_im_mean	sum_parties	opl_3cat	ADMISSION_1	AZC_1	CAUSES_1	CRIME_1	CULTURE_RELIGION_1	Comments_1	DEBATE_1	ECONOMY_1	EFFECTIVE_1	FINANCIAL_SUPPORT_1	HOUSING_1	INTEGRATION_1	LANGUAGE_1	NEWS_1	ORIGIN_1	POLITICS_1	PROBLEMS_1	QUESTION_1	RACISM_1	SPECIFIC_1	STATISTICS_1	VALID_1	search query_1	ADMISSION_2	AZC_2	CAUSES_2	CRIME_2	CULTURE_RELIGION_2	Comments_2	DEBATE_2	ECONOMY_2	EFFECTIVE_2	FINANCIAL_SUPPORT_2	HOUSING_2	INTEGRATION_2	LANGUAGE_2	NEWS_2	ORIGIN_2	POLITICS_2	PROBLEMS_2	QUESTION_2	RACISM_2	SPECIFIC_2	STATISTICS_2	VALID_2	search query_2	ADMISSION_3	AZC_3	CAUSES_3	CRIME_3	CULTURE_RELIGION_3	Comments_3	DEBATE_3	ECONOMY_3	EFFECTIVE_3	FINANCIAL_SUPPORT_3	HOUSING_3	INTEGRATION_3	LANGUAGE_3	NEWS_3	ORIGIN_3	POLITICS_3	PROBLEMS_3	QUESTION_3	RACISM_3	SPECIFIC_3	STATISTICS_3	VALID_3	search query_3	total_valid	ADMISSION	AZC	CAUSES	CRIME	CULTURE_RELIGION	DEBATE	ECONOMY	EFFECTIVE	FINANCIAL_SUPPORT	HOUSING	INTEGRATION	LANGUAGE	NEWS	ORIGIN	POLITICS	PROBLEMS	QUESTION	RACISM	SPECIFIC	STATISTICS	VALID
1359	aantal vluchtelingen nederland	Nederlanders van allochtone afkomst	Discriminatie allochtone	aantal vluchtelingen nederland	nederlanders van allochtone afkomst	discriminatie allochtone	aantal vluchtelingen nederland	nederlanders van allochtone afkomst	discriminatie allochtone	3	4	2	2	4	3.0	30	35	24	24	35	29.666666666666668	aantal vluchtelingen nederland nederlanders van allochtone afkomst discriminatie allochtone	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	40	1	6	8	7.0	6.0	1		6	5	4	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.0	2.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	aantal vluchtelingen nederland									1.0				0.0					0.0		0.0		1.0	nederlanders van allochtone afkomst	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	discriminatie allochtone	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1
1360	vluchtelingen	asielzoekers	gelukzoekers	vluchtelingen	asielzoekers	gelukzoekers	vluchtelingen	asielzoekers	gelukzoekers	1	1	1	1	1	1.0	13	12	12	12	13	12.333333333333334	vluchtelingen asielzoekers gelukzoekers	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	58	2	4	10	7.0	6.0	8		4	6	4	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	2.0	2									1.0				0.0					0.0		0.0		1.0	vluchtelingen									1.0				0.0					0.0		0.0		1.0	asielzoekers									1.0				0.0					0.0		0.0		1.0	gelukzoekers	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1361	immigratie in nedelrand	allochtonen	???	immigratie in nedelrand	allochtonen		immigratie in nedelrand	allochtonen		3	1	0	0	3	1.3333333333333333	23	11	0	0	23	11.333333333333334	immigratie in nedelrand allochtonen 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	2	4	12	5.0	3.0	10		5	5	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0			4.666666666666667	0.0	2									1.0				0.0					0.0		0.0		1.0	immigratie in nedelrand									1.0				0.0					0.0		0.0		1.0	allochtonen																						0.0		2.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
1362	immigranten in nederland	integratie	allochtonen	immigranten in nederland	integratie	allochtonen	immigranten in nederland	integratie	allochtonen	3	1	1	1	3	1.6666666666666667	24	10	11	10	24	15.0	immigranten in nederland integratie allochtonen	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	51	1	7	8	7.0	7.0	1		5	6	6	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.666666666666667	1.0	3									1.0				0.0					0.0		0.0		1.0	immigranten in nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	integratie									1.0				0.0					0.0		0.0		1.0	allochtonen	3.0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1
1363	asielzoekers hoeveel instroom	hoeveel asielzoekers nu in opvang	hoeveel procent van de asielzoekers heeft opleiding afgerond	asielzoekers hoeveel instroom	hoeveel asielzoekers nu in opvang	hoeveel procent van de asielzoekers heeft opleiding afgerond	asielzoekers hoeveel instroom	hoeveel asielzoekers nu in opvang	hoeveel procent van de asielzoekers heeft opleiding afgerond	3	5	8	3	8	5.333333333333333	29	33	60	29	60	40.666666666666664	asielzoekers hoeveel instroom hoeveel asielzoekers nu in opvang hoeveel procent van de asielzoekers heeft opleiding afgerond	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	67	1	6	7	7.0	6.0	1		4	3	5	4	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	3.0	3	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	asielzoekers hoeveel instroom	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	hoeveel asielzoekers nu in opvang	0.0	0.0	0.0	0.0	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	hoeveel procent van de asielzoekers heeft opleiding afgerond	3.0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1
1364	Allochtonen	Vluchtelingen	Opvang vluchtelingen	allochtonen	vluchtelingen	opvang vluchtelingen	allochtonen	vluchtelingen	opvang vluchtelingen	1	1	2	1	2	1.3333333333333333	11	13	20	11	20	14.666666666666666	allochtonen vluchtelingen opvang vluchtelingen	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	22	1	4	10	8.0	9.0	4		4	4	3	3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	2.0	2									1.0				0.0					0.0		0.0		1.0	allochtonen									1.0				0.0					0.0		0.0		1.0	vluchtelingen	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	opvang vluchtelingen	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1365	Politiek en immigratie	PVV	Europa en immigratie	politiek en immigratie	pvv	europa en immigratie	politiek en immigratie	pvv	europa en immigratie	3	1	3	1	3	2.3333333333333335	22	3	20	3	22	15.0	politiek en immigratie pvv europa en immigratie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	1	3	1	5.0	6.0	10		2	3	1	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0			2.0	0.0	2	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	politiek en immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	pvv	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	europa en immigratie	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1
1366	migratiedebat	etnische minderheden in nederland	vluchtelingen debat	migratiedebat	etnische minderheden in nederland	vluchtelingen debat	migratiedebat	etnische minderheden in nederland	vluchtelingen debat	1	4	2	1	4	2.3333333333333335	13	33	19	13	33	21.666666666666668	migratiedebat etnische minderheden in nederland vluchtelingen debat	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	22	2	5	4	2.0	9.0	5		4	6	7	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		BIJ1	5.666666666666667	2.0	2	0.0	0.0	0.0	0.0	0.0		1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	migratiedebat	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	etnische minderheden in nederland	0.0	0.0	0.0	0.0	0.0		1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	vluchtelingen debat	3.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1367	Immigratie in Nederland	Gevolgen immigratie	Discussie immigratie	immigratie in nederland	gevolgen immigratie	discussie immigratie	immigratie in nederland	gevolgen immigratie	discussie immigratie	3	2	2	2	3	2.3333333333333335	23	19	20	19	23	20.666666666666668	immigratie in nederland gevolgen immigratie discussie immigratie	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1	6	4	7.0	4.0	8		3	5	3	2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	3.0	3									1.0				0.0					0.0		0.0		1.0	immigratie in nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	gevolgen immigratie	0.0	0.0	0.0	0.0	0.0		1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	discussie immigratie	3.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1368	United Nations	vluchtelingen	coa	united nations	vluchtelingen	coa	united nations	vluchtelingen	coa	2	1	1	1	2	1.3333333333333333	14	13	3	3	14	10.0	united nations vluchtelingen coa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	6	12	5.0	10.0	4		7	5	5	2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.666666666666667	2.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	united nations									1.0				0.0					0.0		0.0		1.0	vluchtelingen	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	coa	3.0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1
1369	vluchtelingen Nederland	PVV buitenlanders	discussie buitenlanders	vluchtelingen nederland	pvv buitenlanders	discussie buitenlanders	vluchtelingen nederland	pvv buitenlanders	discussie buitenlanders	2	2	2	2	2	2.0	23	17	23	17	23	21.0	vluchtelingen nederland pvv buitenlanders discussie buitenlanders	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	56	1	6	12	7.0	6.0	14	weet ik niet meer	4	5	5	2	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	2.0	3									1.0				0.0					0.0		0.0		1.0	vluchtelingen nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	pvv buitenlanders	0.0	0.0	0.0	0.0	0.0		1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	discussie buitenlanders	3.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1
1370	Immigratie in Nederland	effect immigratie	nieuws immigratie nederland	immigratie in nederland	effect immigratie	nieuws immigratie nederland	immigratie in nederland	effect immigratie	nieuws immigratie nederland	3	2	3	2	3	2.6666666666666665	23	17	27	17	27	22.333333333333332	immigratie in nederland effect immigratie nieuws immigratie nederland	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1	6	8	6.0	3.0	16		5	5	5	2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.0	2.0	3									1.0				0.0					0.0		0.0		1.0	immigratie in nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	effect immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	nieuws immigratie nederland	3.0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1
1371	Zijn het echte vluchtelingen	Hier werk hebben anders terug naar eigen land.	Aanpassen aan onze tradities.	zijn het echte vluchtelingen	hier werk hebben anders terug naar eigen land	aanpassen aan onze tradities	zijn het echte vluchtelingen	hier werk hebben anders terug naar eigen land	aanpassen aan onze tradities	4	8	4	4	8	5.333333333333333	28	45	28	28	45	33.666666666666664	zijn het echte vluchtelingen hier werk hebben anders terug naar eigen land aanpassen aan onze tradities	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	65	1	2	6	5.0	2.0	3		7	3	3	4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.333333333333333	1.0	1	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	zijn het echte vluchtelingen	0.0	0.0	0.0	0.0	0.0		0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	hier werk hebben anders terug naar eigen land	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	aanpassen aan onze tradities	3.0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1
1373	Aantrekkingskracht Nederland voor buitenlanders	immigratie Nederland	vluchtelinge crisis	aantrekkingskracht nederland voor buitenlanders	immigratie nederland	vluchtelinge crisis	aantrekkingskracht nederland voor buitenlanders	immigratie nederland	vluchtelinge crisis	4	2	2	2	4	2.6666666666666665	47	20	19	19	47	28.666666666666668	aantrekkingskracht nederland voor buitenlanders immigratie nederland vluchtelinge crisis	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28	1	7	10	7.0	6.0	8		3	4	6	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.333333333333333	1.0	3	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	aantrekkingskracht nederland voor buitenlanders									1.0				0.0					0.0		0.0		1.0	immigratie nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	vluchtelinge crisis	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
1374	Immigratiebeleid	Immigratie statistieken	Immigratie in andere landen	immigratiebeleid	immigratie statistieken	immigratie in andere landen	immigratiebeleid	immigratie statistieken	immigratie in andere landen	1	2	4	1	4	2.3333333333333335	16	23	27	16	27	22.0	immigratiebeleid immigratie statistieken immigratie in andere landen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	4	3	5.0	0.0	6		4	6	7	3	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.666666666666667	3.0	2	1.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	immigratiebeleid	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	immigratie statistieken									1.0				0.0					0.0		0.0		1.0	immigratie in andere landen	3.0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1375	Immigranten in Nederland	Te veel immigranten	Oplossingen voor immigranten	immigranten in nederland	te veel immigranten	oplossingen voor immigranten	immigranten in nederland	te veel immigranten	oplossingen voor immigranten	3	3	3	3	3	3.0	24	19	28	19	28	23.666666666666668	immigranten in nederland te veel immigranten oplossingen voor immigranten	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	2	5	10		1.0	16		4	4	7	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0			5.0	0.0	2									1.0				0.0					0.0		0.0		1.0	immigranten in nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	te veel immigranten	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	oplossingen voor immigranten	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
1376	om welke redenen komen migranten naar nederland	migratie en klimaatverandering	integratiebeleid nederland	om welke redenen komen migranten naar nederland	migratie en klimaatverandering	integratiebeleid nederland	om welke redenen komen migranten naar nederland	migratie en klimaatverandering	integratiebeleid nederland	7	3	2	2	7	4.0	47	30	26	26	47	34.333333333333336	om welke redenen komen migranten naar nederland migratie en klimaatverandering integratiebeleid nederland	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	6	12	1.0	9.0	9		4	4	5	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0			4.333333333333333	2.0	3	0.0	0.0	1.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	om welke redenen komen migranten naar nederland	0.0	0.0	1.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	migratie en klimaatverandering	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	integratiebeleid nederland	3.0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1
1377	immigratie	stammenoorlog	vluchteling	immigratie	stammenoorlog	vluchteling	immigratie	stammenoorlog	vluchteling	1	1	1	1	1	1.0	10	13	11	10	13	11.333333333333334	immigratie stammenoorlog vluchteling	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	66	1	4	7	3.0	7.0	6		4	5	5	3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.666666666666667	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	1.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	stammenoorlog									1.0				0.0					0.0		0.0		1.0	vluchteling	3.0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
1378	immigratie	immigratie problemen	veilige landen	immigratie	immigratie problemen	veilige landen	immigratie	immigratie problemen	veilige landen	1	2	2	1	2	1.6666666666666667	10	20	14	10	20	14.666666666666666	immigratie immigratie problemen veilige landen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	1	4	9	6.0	6.0	1		5	5	5	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			5.0	1.0	2									1.0				0.0					0.0		0.0		1.0	immigratie	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	immigratie problemen	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	veilige landen	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
1379	Azc	Azielzoekers	Nos	azc	azielzoekers	nos	azc	azielzoekers	nos	1	1	1	1	1	1.0	3	12	3	3	12	6.0	azc azielzoekers nos	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	3	9		6.0	16		2	2	5	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.0	1.0	2	0.0	1.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	azc									1.0				0.0					0.0		0.0		1.0	azielzoekers	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	nos	3.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1
1380	vluchtelingen naar nederland	uit welke landen komen mensen naar nederland	hoeveel buitenlandse mensen komen in nederland wonen	vluchtelingen naar nederland	uit welke landen komen mensen naar nederland	hoeveel buitenlandse mensen komen in nederland wonen	vluchtelingen naar nederland	uit welke landen komen mensen naar nederland	hoeveel buitenlandse mensen komen in nederland wonen	3	7	7	3	7	5.666666666666667	28	44	52	28	52	41.333333333333336	vluchtelingen naar nederland uit welke landen komen mensen naar nederland hoeveel buitenlandse mensen komen in nederland wonen	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	53	2	4	12	6.0	6.0	1		4	3	4	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			3.6666666666666665	2.0	2									1.0				0.0					0.0		0.0		1.0	vluchtelingen naar nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	uit welke landen komen mensen naar nederland	0.0	0.0	0.0	0.0	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	hoeveel buitenlandse mensen komen in nederland wonen	3.0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1
1381	HOEVEEL	WAARVAN DAAN	WAT ZIJN HUN PLANNEN	hoeveel	waarvan daan	wat zijn hun plannen	hoeveel	waarvan daan	wat zijn hun plannen	1	2	4	1	4	2.3333333333333335	7	12	20	7	20	13.0	hoeveel waarvan daan wat zijn hun plannen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	1	6	8	8.0	7.0	1		4	4	4	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			4.0	1.0	3	0.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	hoeveel	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	waarvan daan	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	wat zijn hun plannen	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1
